,id,song_id,platform_name,platform_url,views,likes,comments
330,331,331,YouTube,https://www.youtube.com/watch?v=8FJgrHB0he4,95820.0,4379.0,773.0
331,332,332,YouTube,https://www.youtube.com/watch?v=ovR4QBxEqmA,326310.0,8772.0,1348.0
332,333,333,YouTube,https://www.youtube.com/watch?v=TdZM-ztHPTs,184446.0,7927.0,777.0
333,334,334,YouTube,https://www.youtube.com/watch?v=HUU-PBk0Eck,957817.0,19746.0,2060.0
334,335,335,YouTube,https://www.youtube.com/watch?v=5wSSfHgTLAM,215899.0,11848.0,1368.0
335,336,336,YouTube,https://www.youtube.com/watch?v=MJAG22jze2I,120941.0,4616.0,516.0
336,337,337,YouTube,https://www.youtube.com/watch?v=ZNsknkzDJac,34911.0,2864.0,307.0
337,338,338,YouTube,https://www.youtube.com/watch?v=0K6UPjXHif8,73882.0,4680.0,555.0
338,339,339,YouTube,https://www.youtube.com/watch?v=eDXmpz6WOpM,479484.0,19194.0,2452.0
339,340,340,YouTube,https://www.youtube.com/watch?v=Ccen2aH5rv4,338016.0,11555.0,1271.0
340,341,341,YouTube,https://www.youtube.com/watch?v=_Gt6Yya_NQ4,115316.0,7051.0,531.0
341,342,342,YouTube,https://www.youtube.com/watch?v=5puDfoSsJx0,83728.0,5014.0,582.0
342,343,343,YouTube,https://www.youtube.com/watch?v=yB6Ce4zbuzs,118844.0,5688.0,910.0
343,344,344,YouTube,https://www.youtube.com/watch?v=K-Z2bg3lg9o,152226.0,7373.0,977.0
344,345,345,YouTube,https://www.youtube.com/watch?v=lDwVchRZwzc,238478.0,9620.0,803.0
345,346,346,YouTube,https://www.youtube.com/watch?v=MpsBg72DFQs,189312.0,7711.0,1384.0
346,347,347,YouTube,https://www.youtube.com/watch?v=XHYE7hp6faA,54727.0,3429.0,490.0
347,348,348,YouTube,https://www.youtube.com/watch?v=VH9WO4qiq4A,66068.0,4260.0,663.0
348,349,349,YouTube,https://www.youtube.com/watch?v=pQh8iOtVqMM,112819.0,5848.0,991.0
349,350,350,YouTube,https://www.youtube.com/watch?v=Uf4vffGub-w,766151.0,18001.0,1418.0
350,351,351,YouTube,https://www.youtube.com/watch?v=CX6QjAk2HDM,121288.0,6343.0,948.0
351,352,352,YouTube,https://www.youtube.com/watch?v=v0-RTMu2meg,74979.0,5317.0,832.0
352,353,353,YouTube,https://www.youtube.com/watch?v=_pmXldEDJ0k,174522.0,6168.0,495.0
353,354,354,YouTube,https://www.youtube.com/watch?v=E28ApsMBxAo,626861.0,18304.0,1607.0
354,355,355,YouTube,https://www.youtube.com/watch?v=tfg5b2LRRxg,348958.0,13884.0,1267.0
355,356,356,YouTube,https://www.youtube.com/watch?v=xqugwfEIcAQ,552776.0,13979.0,1069.0
356,357,357,YouTube,https://www.youtube.com/watch?v=rFEX9wmdbdE,2637385.0,46500.0,5269.0
357,358,358,YouTube,https://www.youtube.com/watch?v=vAN6Rzqmiwo,4579296.0,68882.0,5334.0
358,359,359,YouTube,https://www.youtube.com/watch?v=ssJiuZmv6lg,55197.0,2948.0,305.0
359,360,360,YouTube,https://www.youtube.com/watch?v=51hHrLsZg6o,71033.0,4435.0,556.0
360,361,361,YouTube,https://www.youtube.com/watch?v=3ffKZK8n1oo,2243155.0,41222.0,4038.0
361,362,362,YouTube,https://www.youtube.com/watch?v=Xp2uRSbJQp0,538610.0,10978.0,1187.0
362,363,363,YouTube,https://www.youtube.com/watch?v=lFvHRHpVFlc,107288.0,6338.0,649.0
363,364,364,YouTube,https://www.youtube.com/watch?v=U3g7N1FLqQY,67756.0,3190.0,365.0
364,365,365,YouTube,https://www.youtube.com/watch?v=M1KfjYc3Axw,49558.0,3407.0,401.0
365,366,366,YouTube,https://www.youtube.com/watch?v=hxEnGO2L1qA,36441.0,3012.0,357.0
366,367,367,YouTube,https://www.youtube.com/watch?v=ixtTQUWm_a8,131945.0,5046.0,686.0
367,368,368,YouTube,https://www.youtube.com/watch?v=1JHaHwQwmFM,50482.0,3621.0,496.0
368,369,369,YouTube,https://www.youtube.com/watch?v=iHlLzY6hTVw,49661.0,3693.0,578.0
369,370,370,YouTube,https://www.youtube.com/watch?v=gkD5Tf0YLlU,135718.0,5434.0,702.0
370,371,371,YouTube,https://www.youtube.com/watch?v=Jna5C1Z3ccw,654310.0,24288.0,2000.0
371,372,372,YouTube,https://www.youtube.com/watch?v=2XjgPfH-O-w,49537.0,3401.0,292.0
372,373,373,YouTube,https://www.youtube.com/watch?v=ijnbYQQsj6Y,75438.0,4809.0,823.0
373,374,374,YouTube,https://www.youtube.com/watch?v=0BnTWQ4eMiU,130537.0,6507.0,880.0
374,375,375,YouTube,https://www.youtube.com/watch?v=xleNXe5D33E,145921.0,6978.0,1213.0
375,376,376,YouTube,https://www.youtube.com/watch?v=6pEwPdNSmcs,84092.0,5576.0,852.0
376,377,377,YouTube,https://www.youtube.com/watch?v=LjpWzgPgGuc,98200.0,6215.0,924.0
377,378,378,YouTube,https://www.youtube.com/watch?v=NE6taFPAvcw,168952.0,8701.0,982.0
378,379,379,YouTube,https://www.youtube.com/watch?v=8il2ID62230,179649.0,7521.0,1048.0
379,380,380,YouTube,https://www.youtube.com/watch?v=aT8_vs3jgQk,123663.0,5516.0,754.0
380,381,381,YouTube,https://www.youtube.com/watch?v=VlhfCiQmFYs,96440.0,4751.0,534.0
381,382,382,YouTube,https://www.youtube.com/watch?v=vmshPLRkh2A,287929.0,9017.0,931.0
382,383,383,YouTube,https://www.youtube.com/watch?v=Ytj6Ebmn-w0,109005.0,5304.0,563.0
383,384,384,YouTube,https://www.youtube.com/watch?v=VqUMBygSsvE,71229.0,3178.0,380.0
384,385,385,YouTube,https://www.youtube.com/watch?v=ee-VQbLb8rA,69113.0,4201.0,0.0
385,386,386,YouTube,https://www.youtube.com/watch?v=aiFq3Kr6NAE,236365.0,9914.0,908.0
386,387,387,YouTube,https://www.youtube.com/watch?v=k2Ji9lnaQXQ,66294.0,4217.0,679.0
387,388,388,YouTube,https://www.youtube.com/watch?v=x0FlSeir0dQ,882075.0,20161.0,2507.0
388,389,389,YouTube,https://www.youtube.com/watch?v=fGGJxAUfCLA,169515.0,7323.0,859.0
389,390,390,YouTube,https://www.youtube.com/watch?v=eRFqPM1dXfA,102973.0,4711.0,918.0
390,391,391,YouTube,https://www.youtube.com/watch?v=HgJVI9PLWls,71912.0,3915.0,577.0
391,392,392,YouTube,https://www.youtube.com/watch?v=qg0Lt-MW7No,59570.0,3131.0,473.0
392,393,393,YouTube,https://www.youtube.com/watch?v=q3YjqWJkdmQ,76920.0,3808.0,478.0
393,394,394,YouTube,https://www.youtube.com/watch?v=QoI83AFDrNs,82341.0,3771.0,608.0
394,395,395,YouTube,https://www.youtube.com/watch?v=Kvela07pYDg,158880.0,6515.0,809.0
395,396,396,YouTube,https://www.youtube.com/watch?v=1MntvNfvPSE,101100.0,3987.0,338.0
396,397,397,YouTube,https://www.youtube.com/watch?v=Od_BWrMVsVg,92463.0,3904.0,345.0
397,398,398,YouTube,https://www.youtube.com/watch?v=hkXffvPxQzY,114998.0,3860.0,325.0
398,399,399,YouTube,https://www.youtube.com/watch?v=rOj2z_qzi-o,49387.0,2589.0,253.0
399,400,400,YouTube,https://www.youtube.com/watch?v=wzt40fMCRXQ,67390.0,3729.0,398.0
400,401,401,YouTube,https://www.youtube.com/watch?v=RNlH5JVBKyk,83916.0,3073.0,256.0
401,402,402,YouTube,https://www.youtube.com/watch?v=vlFdD8zsw_M,58919.0,3051.0,300.0
402,403,403,YouTube,https://www.youtube.com/watch?v=E0D_9myiJAE,76427.0,3885.0,575.0
403,404,404,YouTube,https://www.youtube.com/watch?v=_nAdp_FlCMc,97748.0,4088.0,324.0
404,405,405,YouTube,https://www.youtube.com/watch?v=Q6cVCv8F-JY,63311.0,3214.0,211.0
405,406,406,YouTube,https://www.youtube.com/watch?v=S_ZOVODSbZg,31824.0,2470.0,266.0
406,407,407,YouTube,https://www.youtube.com/watch?v=4FmqDo-bpmg,144727.0,4458.0,424.0
407,408,408,YouTube,https://www.youtube.com/watch?v=DttrAodr7QU,90562.0,3750.0,479.0
408,409,409,YouTube,https://www.youtube.com/watch?v=2gQwa5m6is8,80176.0,3508.0,570.0
409,410,410,YouTube,https://www.youtube.com/watch?v=a5p4QOAFU9Q,506904.0,11910.0,1041.0
410,411,411,YouTube,https://www.youtube.com/watch?v=Nx3xMk50dfg,286132.0,6706.0,1869.0
411,412,412,YouTube,https://www.youtube.com/watch?v=BmMeBYPyNUE,92575.0,4048.0,445.0
412,413,413,YouTube,https://www.youtube.com/watch?v=wBz7qKFLpLA,23560.0,1350.0,51.0
413,414,414,YouTube,https://www.youtube.com/watch?v=n7jyiEA2GcY,285211.0,8191.0,577.0
414,415,415,YouTube,https://www.youtube.com/watch?v=Tn1Q-HPYrps,68625.0,3045.0,338.0
415,416,416,YouTube,https://www.youtube.com/watch?v=IjShAeR06nY,61770.0,2518.0,181.0
416,417,417,YouTube,https://www.youtube.com/watch?v=dsRbC7d-0kk,19162.0,1054.0,119.0
417,418,418,YouTube,https://www.youtube.com/watch?v=JC0F6vXCc2Y,103210.0,4609.0,452.0
418,419,419,YouTube,https://www.youtube.com/watch?v=tf-aJebQRnI,105025.0,3830.0,360.0
419,420,420,YouTube,https://www.youtube.com/watch?v=aGrr2yjOvmo,450234.0,14087.0,1391.0
420,421,421,YouTube,https://www.youtube.com/watch?v=MPLrMfx87ok,982150.0,18345.0,1685.0
421,422,422,YouTube,https://www.youtube.com/watch?v=VMoNWc8uqgQ,71476.0,3389.0,302.0
422,423,423,YouTube,https://www.youtube.com/watch?v=qSI6jKLhA3o,1216196.0,21302.0,1547.0
423,424,424,YouTube,https://www.youtube.com/watch?v=xgAjCMxK9Vo,100687.0,3508.0,364.0
424,425,425,YouTube,https://www.youtube.com/watch?v=mOTEGqfg33c,49261.0,2258.0,213.0
425,426,426,YouTube,https://www.youtube.com/watch?v=MVWgxgQxjP0,56205.0,2689.0,307.0
426,427,427,YouTube,https://www.youtube.com/watch?v=Ppkswqlk2Uw,62602.0,2313.0,310.0
427,428,428,YouTube,https://www.youtube.com/watch?v=r_thS61JVIw,3008167.0,29227.0,2227.0
428,429,429,YouTube,https://www.youtube.com/watch?v=El-w7O5Z6UE,2654394.0,28967.0,1884.0
429,430,430,YouTube,https://www.youtube.com/watch?v=2GxjoACMZm0,47121.0,2044.0,187.0
430,431,431,YouTube,https://www.youtube.com/watch?v=oW7FSkgL9PU,102306.0,3376.0,420.0
431,432,432,YouTube,https://www.youtube.com/watch?v=7STx827y4qw,30693.0,1742.0,234.0
432,433,433,YouTube,https://www.youtube.com/watch?v=zw5ekmXgNLU,17171.0,794.0,68.0
433,434,434,YouTube,https://www.youtube.com/watch?v=vpgZwI8X1aI,39695.0,2611.0,294.0
434,435,435,YouTube,https://www.youtube.com/watch?v=KyBA5CNGsJA,37483.0,2048.0,239.0
435,436,436,YouTube,https://www.youtube.com/watch?v=U_Apq8tcnAk,290749.0,6489.0,468.0
436,437,437,YouTube,https://www.youtube.com/watch?v=BeXqII4E09c,481563.0,8487.0,989.0
437,438,438,YouTube,https://www.youtube.com/watch?v=UzxSNgs_0SM,7183475.0,49478.0,3355.0
438,439,439,YouTube,https://www.youtube.com/watch?v=CVvQcJdzARI,52792.0,1761.0,211.0
439,440,440,YouTube,https://www.youtube.com/watch?v=OC6SwS8rerU,153149.0,4158.0,687.0
440,441,441,YouTube,https://www.youtube.com/watch?v=LzOown8uOj4,53804.0,2044.0,253.0
441,442,442,YouTube,https://www.youtube.com/watch?v=b5-z5PpssMk,189662.0,3826.0,460.0
442,443,443,YouTube,https://www.youtube.com/watch?v=sRKc7vu3kRY,136055.0,3775.0,406.0
443,444,444,YouTube,https://www.youtube.com/watch?v=TJHdguTg7zo,88704.0,2501.0,196.0
444,445,445,YouTube,https://www.youtube.com/watch?v=MyWolOCQUO8,109778.0,3345.0,343.0
445,446,446,YouTube,https://www.youtube.com/watch?v=dli7mA4Xt9k,119591.0,2922.0,321.0
446,447,447,YouTube,https://www.youtube.com/watch?v=nLzN9Jg2s7M,208864.0,3823.0,412.0
447,448,448,YouTube,https://www.youtube.com/watch?v=HDo_ua6AaDM,120579.0,2673.0,300.0
448,449,449,YouTube,https://www.youtube.com/watch?v=lApA1q0II-Q,66458.0,2279.0,293.0
449,450,450,YouTube,https://www.youtube.com/watch?v=2Yyd2ROSIGk,569604.0,11547.0,989.0
450,451,451,YouTube,https://www.youtube.com/watch?v=Y6I9x0H_ihs,36312.0,1696.0,230.0
451,452,452,YouTube,https://www.youtube.com/watch?v=9s2eCWGOGC4,79838.0,2711.0,460.0
452,453,453,YouTube,https://www.youtube.com/watch?v=dw3QB2kKfk4,256814.0,5229.0,1123.0
453,454,454,YouTube,https://www.youtube.com/watch?v=zt5IpTUzH7g,72159.0,2426.0,328.0
454,455,455,YouTube,https://www.youtube.com/watch?v=liV8Kd-vXk8,69203.0,2017.0,239.0
455,456,456,YouTube,https://www.youtube.com/watch?v=LHrkrnN3oTw,311480.0,6553.0,665.0
456,457,457,YouTube,https://www.youtube.com/watch?v=1Pj_fqayH0c,90501.0,3051.0,607.0
457,458,458,YouTube,https://www.youtube.com/watch?v=Lyo91SlAAOo,88891.0,2208.0,320.0
458,459,459,YouTube,https://www.youtube.com/watch?v=77CGj4JswCc,65669.0,1749.0,294.0
459,460,460,YouTube,https://www.youtube.com/watch?v=BR8LE-_HfVg,35869.0,1271.0,130.0
460,461,461,YouTube,https://www.youtube.com/watch?v=-g59Yqrs9hE,33053.0,1251.0,238.0
461,462,462,YouTube,https://www.youtube.com/watch?v=bWpxdN5tf70,119805.0,2806.0,340.0
462,463,463,YouTube,https://www.youtube.com/watch?v=WizzzaRGcxc,182456.0,4908.0,376.0
463,464,464,YouTube,https://www.youtube.com/watch?v=moVz1a9gG3Y,341143.0,7274.0,839.0
464,465,465,YouTube,https://www.youtube.com/watch?v=ylvjGT43dTE,617669.0,7522.0,580.0
465,466,466,YouTube,https://www.youtube.com/watch?v=fjR2TqZMPdU,25544.0,1138.0,100.0
466,467,467,YouTube,https://www.youtube.com/watch?v=NVQ7NSoe7LE,45327.0,1429.0,153.0
467,468,468,YouTube,https://www.youtube.com/watch?v=L7mCYF9ieZo,34847.0,1256.0,220.0
468,469,469,YouTube,https://www.youtube.com/watch?v=W1rYbfgArXg,39953.0,1364.0,187.0
469,470,470,YouTube,https://www.youtube.com/watch?v=_Bq7nXPlF7k,24550.0,1029.0,115.0
470,471,471,YouTube,https://www.youtube.com/watch?v=bxOyf3QzgME,84136.0,2218.0,357.0
471,472,472,YouTube,https://www.youtube.com/watch?v=3ODTZSovmJU,31938.0,1202.0,171.0
472,473,473,YouTube,https://www.youtube.com/watch?v=5m6deXtihWM,54204.0,1434.0,202.0
473,474,474,YouTube,https://www.youtube.com/watch?v=1ERzvYIj8-g,119201.0,2324.0,216.0
474,475,475,YouTube,https://www.youtube.com/watch?v=JR2gpmR_uK0,207896.0,3509.0,487.0
475,476,476,YouTube,https://www.youtube.com/watch?v=vT6OSwn19Sg,151342.0,3295.0,414.0
476,477,477,YouTube,https://www.youtube.com/watch?v=DZq918rz0xQ,1299178.0,12220.0,706.0
477,478,478,YouTube,https://www.youtube.com/watch?v=aTnX7gT5lHw,39790.0,1234.0,149.0
478,479,479,YouTube,https://www.youtube.com/watch?v=7sDcsFLrI68,709795.0,11933.0,989.0
479,480,480,YouTube,https://www.youtube.com/watch?v=vu07kYplgJs,174699.0,3270.0,305.0
480,481,481,YouTube,https://www.youtube.com/watch?v=qMa93kA8FZE,28009.0,1400.0,187.0
481,482,482,YouTube,https://www.youtube.com/watch?v=fRHgH_M7dUo,659070.0,7906.0,681.0
482,483,483,YouTube,https://www.youtube.com/watch?v=pttJ6QUNW7c,339159.0,6319.0,803.0
483,484,484,YouTube,https://www.youtube.com/watch?v=_CEh0gefKns,1354210.0,21370.0,1930.0
484,485,485,YouTube,https://www.youtube.com/watch?v=Z-qI3AwLIlc,443003.0,5148.0,389.0
485,486,486,YouTube,https://www.youtube.com/watch?v=37tkdGvaMmg,73796.0,2724.0,352.0
486,487,487,YouTube,https://www.youtube.com/watch?v=dnoHVF6Ovz0,98736.0,3016.0,226.0
487,488,488,YouTube,https://www.youtube.com/watch?v=Hyf-_lJPV0k,290303.0,5574.0,753.0
488,489,489,YouTube,https://www.youtube.com/watch?v=GkYpIPEx290,154789.0,2680.0,314.0
489,490,490,YouTube,https://www.youtube.com/watch?v=eBpbuy176Mo,51425.0,1332.0,172.0
490,491,491,YouTube,https://www.youtube.com/watch?v=XAlR2nP7VIw,44488.0,1197.0,132.0
491,492,492,YouTube,https://www.youtube.com/watch?v=ziSlp0w33rU,68243.0,1928.0,210.0
492,493,493,YouTube,https://www.youtube.com/watch?v=h0SWZYfpWfg,1005267.0,10919.0,975.0
493,494,494,YouTube,https://www.youtube.com/watch?v=ACJ222f9iSc,40397.0,1758.0,235.0
494,495,495,YouTube,https://www.youtube.com/watch?v=lkXUyZC044A,55363.0,1631.0,211.0
495,496,496,YouTube,https://www.youtube.com/watch?v=AlPJpiklo54,16849022.0,83337.0,4514.0
496,497,497,YouTube,https://www.youtube.com/watch?v=icG2TF4_hac,411205.0,6165.0,447.0
497,498,498,YouTube,https://www.youtube.com/watch?v=qIQE1QtFCDk,295779.0,5980.0,803.0
498,499,499,YouTube,https://www.youtube.com/watch?v=qLvSMOSRE8w,76260.0,1880.0,308.0
499,500,500,YouTube,https://www.youtube.com/watch?v=pTT6fd4CHP4,260802.0,6457.0,551.0
500,501,501,YouTube,https://www.youtube.com/watch?v=vpKHJQEgDOM,125228.0,4320.0,500.0
501,502,502,YouTube,https://www.youtube.com/watch?v=_LO52m2Arx0,79666.0,1443.0,203.0
502,503,503,YouTube,https://www.youtube.com/watch?v=Ci-8s8mB23A,226919.0,2999.0,442.0
503,504,504,YouTube,https://www.youtube.com/watch?v=pf30CNH9xlE,27389.0,924.0,143.0
504,505,505,YouTube,https://www.youtube.com/watch?v=CcC8KMpqnHw,276649.0,5509.0,986.0
505,506,506,YouTube,https://www.youtube.com/watch?v=CLFy_zSZZyk,700959.0,11523.0,1179.0
506,507,507,YouTube,https://www.youtube.com/watch?v=DANSGDJcIJw,53617.0,1097.0,146.0
507,508,508,YouTube,https://www.youtube.com/watch?v=_qmZ9hdKsD4,14011.0,610.0,70.0
508,509,509,YouTube,https://www.youtube.com/watch?v=lUVLz3crF_g,13625.0,394.0,40.0
509,510,510,YouTube,https://www.youtube.com/watch?v=ABm6Kjw_iMY,6052750.0,34894.0,1806.0
510,511,511,YouTube,https://www.youtube.com/watch?v=meO5kDKEbYE,56366.0,1124.0,132.0
511,512,512,YouTube,https://www.youtube.com/watch?v=ndAq4hielno,26604.0,704.0,75.0
512,513,513,YouTube,https://www.youtube.com/watch?v=BbXOY4b52Ds,1341627.0,8251.0,1063.0
513,514,514,YouTube,https://www.youtube.com/watch?v=l0IU2VkhTXw,79687.0,1321.0,147.0
514,515,515,YouTube,https://www.youtube.com/watch?v=Wv9hYmGU5UM,202477.0,3415.0,307.0
515,516,516,YouTube,https://www.youtube.com/watch?v=IV4PdMlscNs,265977.0,5251.0,497.0
516,517,517,YouTube,https://www.youtube.com/watch?v=oo5qV3MO_QM,19590.0,448.0,50.0
517,518,518,YouTube,https://www.youtube.com/watch?v=KGzNJ_L7-TY,6508.0,218.0,24.0
518,519,519,YouTube,https://www.youtube.com/watch?v=h-XMl8eOIUg,134343.0,1701.0,157.0
519,520,520,YouTube,https://www.youtube.com/watch?v=PXHYQTziSNk,22867.0,834.0,132.0
520,521,521,YouTube,https://www.youtube.com/watch?v=_iRmYqLVpo8,34914.0,762.0,105.0
521,522,522,YouTube,https://www.youtube.com/watch?v=8LuOEtS8oSw,36357.0,837.0,74.0
522,523,523,YouTube,https://www.youtube.com/watch?v=A9lFP46CvTw,34456.0,848.0,93.0
523,524,524,YouTube,https://www.youtube.com/watch?v=W_8SLxLT3VU,290514.0,3185.0,344.0
524,525,525,YouTube,https://www.youtube.com/watch?v=ESTqv_2uZCw,22451.0,740.0,108.0
525,526,526,YouTube,https://www.youtube.com/watch?v=2BnoV5WGQ1M,2860487.0,39750.0,4246.0
526,527,527,YouTube,https://www.youtube.com/watch?v=mmAhDC1uRhY,387928.0,4711.0,493.0
527,528,528,YouTube,https://www.youtube.com/watch?v=JWFpb3Du1Ao,61712.0,1061.0,209.0
528,529,529,YouTube,https://www.youtube.com/watch?v=wMbApIj8Rg0,68280.0,1255.0,242.0
529,530,530,YouTube,https://www.youtube.com/watch?v=SH6AHsuTOhA,47266.0,792.0,126.0
530,531,531,YouTube,https://www.youtube.com/watch?v=vtuRrdEL2Zc,43664.0,851.0,98.0
531,532,532,YouTube,https://www.youtube.com/watch?v=l9eqR8YL4qk,48616.0,919.0,143.0
532,533,533,YouTube,https://www.youtube.com/watch?v=DIM7tZqv_HA,110962.0,2011.0,247.0
533,534,534,YouTube,https://www.youtube.com/watch?v=9atLAqZjACE,17871.0,465.0,51.0
534,535,535,YouTube,https://www.youtube.com/watch?v=ZO5xsNLnIPk,58073.0,983.0,182.0
535,536,536,YouTube,https://www.youtube.com/watch?v=ncbRWf0aG4M,296924.0,3610.0,866.0
536,537,537,YouTube,https://www.youtube.com/watch?v=iZLlcZhYrkU,150819.0,1696.0,245.0
537,538,538,YouTube,https://www.youtube.com/watch?v=rjJx67H2J4A,99525.0,1452.0,145.0
538,539,539,YouTube,https://www.youtube.com/watch?v=m7n4RbRMioU,51014.0,777.0,71.0
539,540,540,YouTube,https://www.youtube.com/watch?v=sJv_aqRyR7Y,13310265.0,49392.0,2563.0
540,541,541,YouTube,https://www.youtube.com/watch?v=gKWgiGj5j28,10380.0,201.0,14.0
541,542,542,YouTube,https://www.youtube.com/watch?v=v0Z47pCSVVU,54267.0,734.0,119.0
542,543,543,YouTube,https://www.youtube.com/watch?v=UMhRUDEFIeE,577996.0,7243.0,554.0
543,544,544,YouTube,https://www.youtube.com/watch?v=-3mNIhlCJwI,106449.0,1681.0,132.0
544,545,545,YouTube,https://www.youtube.com/watch?v=Y35lOFFG-u0,234284.0,3774.0,212.0
545,546,546,YouTube,https://www.youtube.com/watch?v=COPnNwGYC1s,314603.0,6388.0,311.0
546,547,547,YouTube,https://www.youtube.com/watch?v=wE8PdNzWcIY,29308.0,631.0,47.0
547,548,548,YouTube,https://www.youtube.com/watch?v=cyqfmfODwZ8,154234.0,2489.0,184.0
